operator;federal_state;latitude;longitude;power_kw;type;num_plugs
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.52063;9.73984;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
Zweckverband Region Schwäbische Alb;Baden-Württemberg;48.5203;9.74106;11;Normalladeeinrichtung;1
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.233968;9.644065;30;Normalladeeinrichtung;2
Autohaus Selig GmbH;Baden-Württemberg;48.236181;9.65134;39.6;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.666271;9.635715;22;Normalladeeinrichtung;2
EnBW ODR AG;Baden-Württemberg;48.542435;10.02037;30;Normalladeeinrichtung;2
SWU Energie GmbH;Baden-Württemberg;48.529838;10.098277;44;Normalladeeinrichtung;2
SWU Energie GmbH;Baden-Württemberg;48.301852;9.832413;22;Normalladeeinrichtung;2
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Küchenzentrum Marchtal;Baden-Württemberg;48.2337774;9.5699709;264;Normalladeeinrichtung;1
Donau-Iller Bank eG;Baden-Württemberg;48.1861;9.69115;93;Schnellladeeinrichtung;2
EnBW ODR AG;Baden-Württemberg;48.186427;9.692968;30;Normalladeeinrichtung;2
EnBW ODR AG;Baden-Württemberg;48.515922;10.172538;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.232365;9.684014;30;Normalladeeinrichtung;2
Autohaus Schaude;Baden-Württemberg;48.36996;9.73219;22;Normalladeeinrichtung;2
Autohaus Schaude;Baden-Württemberg;48.3735168;9.736396;22;Normalladeeinrichtung;2
Donau-Iller Bank eG;Baden-Württemberg;48.37562;9.73393;93;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.364831;9.711712;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.374243;9.73298;30;Normalladeeinrichtung;2
Autohaus Bosch;Baden-Württemberg;48.280578;9.977956;39.6;Normalladeeinrichtung;2
SWU Energie GmbH;Baden-Württemberg;48.538896;10.129616;22;Normalladeeinrichtung;2
Donau-Iller Bank eG;Baden-Württemberg;48.2995;9.99078;93;Schnellladeeinrichtung;2
SWU Energie GmbH;Baden-Württemberg;48.30245;9.979794;22;Normalladeeinrichtung;2
SWU Energie GmbH;Baden-Württemberg;48.299732;10.000902;22;Normalladeeinrichtung;2
SWU Energie GmbH;Baden-Württemberg;48.238221;9.607655;44;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.204579;9.689108;30;Normalladeeinrichtung;2
Gemeinde Unterstadion;Baden-Württemberg;48.204572;9.689049;30;Normalladeeinrichtung;2
EnBW ODR AG;Baden-Württemberg;48.552305;9.996752;22;Normalladeeinrichtung;1
Albwerk GmbH & Co. KG;Baden-Württemberg;48.5105;9.609;22;Normalladeeinrichtung;2
Manfred Lehner;Baden-Württemberg;48.31119;9.571329;11;Normalladeeinrichtung;1
SWU Energie GmbH;Baden-Württemberg;48.51919;9.954191;44;Normalladeeinrichtung;1
Endlichhofer Elektrotechnik GmbH & Co. KG;Baden-Württemberg;48.26728821;9.89018631;22;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.066473;9.609979;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.0665;9.6101;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.0065;9.65591;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.004245;9.652649;30;Normalladeeinrichtung;2
Schussenrieder Bierkrugmuseum GmbH & Co. KG;Baden-Württemberg;48.003414;9.658568;22;Normalladeeinrichtung;1
Schussenrieder Bierkrugmuseum GmbH & Co. KG;Baden-Württemberg;48.003414;9.658568;22;Normalladeeinrichtung;1
Schussenrieder Bierkrugmuseum GmbH & Co. KG;Baden-Württemberg;48.003414;9.658568;22;Normalladeeinrichtung;1
Schussenrieder Bierkrugmuseum GmbH & Co. KG;Baden-Württemberg;48.003414;9.658568;22;Normalladeeinrichtung;1
Schussenrieder Bierkrugmuseum GmbH & Co. KG;Baden-Württemberg;48.003414;9.658568;22;Normalladeeinrichtung;1
Autohaus Ströbele GmbH;Baden-Württemberg;48.046929;10.079806;13.2;Normalladeeinrichtung;1
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.042221;10.081933;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.04271;10.08159;30;Normalladeeinrichtung;2
Autohaus Munding GmbH;Baden-Württemberg;48.104182;9.7958;11;Normalladeeinrichtung;2
e.wa riss GmbH & Co. KG;Baden-Württemberg;48.097266;9.791612;22;Normalladeeinrichtung;2
e.wa riss GmbH & Co. KG;Baden-Württemberg;48.096138;9.785605;22;Normalladeeinrichtung;2
e.wa riss GmbH & Co. KG;Baden-Württemberg;48.082535;9.778674;44;Normalladeeinrichtung;2
e.wa riss GmbH & Co. KG;Baden-Württemberg;48.098737;9.766662;44;Normalladeeinrichtung;2
e.wa riss GmbH & Co. KG;Baden-Württemberg;48.104791;9.773605;44;Normalladeeinrichtung;2
e.wa riss GmbH & Co. KG;Baden-Württemberg;48.10341;9.806838;44;Normalladeeinrichtung;2
e.wa riss GmbH & Co. KG;Baden-Württemberg;48.099417;9.793556;22;Normalladeeinrichtung;4
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.100104;9.790221;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.101806;9.791472;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.094534;9.793076;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.094534;9.793076;30;Normalladeeinrichtung;2
Landratsamt Biberach;Baden-Württemberg;48.09543;9.7922;22;Normalladeeinrichtung;1
Landratsamt Biberach;Baden-Württemberg;48.09543;9.7922;22;Normalladeeinrichtung;1
Landratsamt Biberach;Baden-Württemberg;48.09543;9.7922;22;Normalladeeinrichtung;1
Landratsamt Biberach;Baden-Württemberg;48.09543;9.7922;22;Normalladeeinrichtung;1
Landratsamt Biberach;Baden-Württemberg;48.09543;9.7922;22;Normalladeeinrichtung;2
Stefan Diem;Baden-Württemberg;48.10908974;9.781924503;11;Normalladeeinrichtung;1
ALDI SÜD;Baden-Württemberg;48.100803;9.770889;44;Normalladeeinrichtung;2
ALDI SÜD;Baden-Württemberg;48.085908;9.798514;44;Normalladeeinrichtung;2
Autohaus Moll GmbH;Baden-Württemberg;48.080056;9.805233;39.6;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.074218;9.822431;72;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.101496;9.791743;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.110723;9.778488;22;Normalladeeinrichtung;4
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.101912;9.791382;75;Schnellladeeinrichtung;3
Liebherr Biberach;Baden-Württemberg;48.091663;9.802962;44;Normalladeeinrichtung;2
Liebherr Biberach;Baden-Württemberg;48.091656;9.8028755;44;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.12546;10.109536;150;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.124692;10.112158;150;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.125522;10.109017;300;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.125522;10.109017;300;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.125522;10.109017;300;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.12546;10.109536;93;Schnellladeeinrichtung;2
Lidl;Baden-Württemberg;48.201828;10.838866;44;Normalladeeinrichtung;2
Lidl;Baden-Württemberg;48.201828;10.838866;44;Normalladeeinrichtung;2
Plasma Plus GmbH & Co.KG;Baden-Württemberg;48.11205692;10.12308021;150;Schnellladeeinrichtung;2
Plasma Plus GmbH & Co.KG;Baden-Württemberg;48.11205692;10.12308021;150;Schnellladeeinrichtung;2
